Solution 1,Solution 2,Cluster 1,Cluster 2,rand Similarity
58,97,1,3,0.5578260951840288
58,97,3,2,0.5448513162363005
58,97,2,0,0.5001483726120182
58,97,0,1,0.49838524424025404
58,98,1,3,0.5729074512569903
58,98,3,2,0.5669972674830482
58,98,2,1,0.5447461434317498
58,98,0,0,0.43675388267670057
58,99,1,0,0.5400202165361523
58,99,2,1,0.5308571924181769
58,99,0,3,0.48699875078076205
58,99,3,2,0.44525505429253487
58,100,1,0,0.5400202165361523
58,100,2,2,0.5315703638938554
58,100,0,3,0.48699875078076205
58,100,3,1,0.4454355660318375
58,101,1,1,0.5407363203468476
58,101,2,0,0.5308014027850053
58,101,0,3,0.48699875078076205
58,101,3,2,0.44525505429253487
58,102,1,2,0.5630875530397449
58,102,0,3,0.5601940715342131
58,102,2,0,0.549918121118326
58,102,3,1,0.49222186674093094
58,103,1,3,0.565436906720913
58,103,0,0,0.5608986929336963
58,103,2,1,0.549918121118326
58,103,3,2,0.49222186674093094
58,104,1,3,0.5578260951840288
58,104,3,1,0.5442926386589894
58,104,2,0,0.5001483726120182
58,104,0,2,0.49841727202629765
58,105,1,2,0.5570956571104173
58,105,3,3,0.5448215995581185
58,105,2,0,0.5001483726120182
58,105,0,1,0.49838524424025404
58,106,1,1,0.556365975967452
58,106,3,2,0.5442628987452895
58,106,2,0,0.5001483726120182
58,106,0,3,0.4984490641137628
58,107,1,1,0.5613878082474554
58,107,2,0,0.5438437545322531
58,107,3,3,0.5418791921642134
58,107,0,2,0.49911260120305073
58,108,1,3,0.5630099854985556
58,108,2,1,0.5438437545322531
58,108,3,0,0.542301143735113
58,108,0,2,0.5002900631256022
58,109,1,2,0.5570956571104173
58,109,3,1,0.5442926386589894
58,109,2,0,0.5001483726120182
58,109,0,3,0.4984490641137628
58,110,3,2,0.5452895204489143
58,110,0,0,0.5394862426949767
58,110,2,1,0.5110440147938332
58,110,1,3,0.4442913279862195
58,111,1,2,0.5414861929475423
58,111,2,0,0.5308014027850053
58,111,0,1,0.48707207070388464
58,111,3,3,0.44525505429253487
58,112,3,3,0.5229511022886827
58,112,1,0,0.513781881756431
58,112,0,2,0.5002093144950288
58,112,2,1,0.5001937956773687
58,113,3,3,0.5688363997179514
58,113,1,1,0.5427281067585502
58,113,2,2,0.5075532027425977
58,113,0,0,0.4374872719228401
58,114,1,0,0.5777010005038509
58,114,3,2,0.5419421184925863
58,114,2,1,0.5144671884886318
58,114,0,3,0.46593700385057574
58,115,1,3,0.5422040231006361
58,115,2,0,0.5308014027850053
58,115,0,1,0.48707207070388464
58,115,3,2,0.44531564938756524
58,116,3,0,0.3584815771169403
58,116,1,1,0.0026702269692923898
58,116,2,2,0.0022988505747126436
59,60,3,1,0.5643018007913791
59,60,2,0,0.54504885166857
59,60,1,3,0.47699084473738657
59,60,0,2,0.4456839061755302
59,61,2,3,0.5699911709777896
59,61,1,1,0.5636011310863471
59,61,0,0,0.5464958205573258
59,61,3,2,0.5034543352319009
59,62,0,0,0.5582215966877868
59,62,3,2,0.5568406243072459
59,62,1,1,0.5480483178596386
59,62,2,3,0.5353911645511477
59,63,2,3,0.5533243441533977
59,63,1,2,0.5310288523695101
59,63,3,1,0.4629610261773663
59,63,0,0,0.4495477564399277
59,64,0,3,0.5682476849330674
59,64,1,0,0.55381946853535
59,64,2,2,0.5456068673859655
59,64,3,1,0.48686171998714833
59,65,2,0,0.579547408077677
59,65,0,2,0.5687367561159873
59,65,1,1,0.5684586313800418
59,65,3,3,0.49945639210335807
59,66,0,0,0.5582215966877868
59,66,3,1,0.5557166539483726
59,66,1,2,0.5488164105476098
59,66,2,3,0.5353911645511477
59,67,0,1,0.5549058044526031
59,67,3,0,0.5408931702874374
59,67,2,3,0.4751085487362894
59,67,1,2,0.46946024357710836
59,68,0,3,0.5613073659469365
59,68,3,1,0.5027998341897812
59,68,1,0,0.4344666982560357
59,68,2,2,0.42530161162933405
59,69,0,0,0.5669796656925307
59,69,1,2,0.5537980525861299
59,69,2,3,0.5463410204015439
59,69,3,1,0.48686171998714833
59,70,3,0,0.5460761900437263
59,70,2,3,0.5444710806979524
59,70,0,1,0.5292053147636866
59,70,1,2,0.4497800694402808
59,71,0,1,0.555918317171761
59,71,1,2,0.5537286081825435
59,71,2,3,0.5533985306281322
59,71,3,0,0.4825997860382419
59,72,2,2,0.5691679979275506
59,72,1,0,0.5636011310863471
59,72,0,3,0.5484159429210503
59,72,3,1,0.5037179452133848
59,73,0,1,0.5661937542196047
59,73,1,3,0.5219588108836017
59,73,3,2,0.4867693146857162
59,73,2,0,0.47783634374005435
59,74,3,3,0.5645909144729052
59,74,2,1,0.5512952216683964
59,74,0,0,0.4829897498391262
59,74,1,2,0.45245699557348573
59,75,0,0,0.5554397120099367
59,75,1,2,0.5537286081825435
59,75,2,3,0.5533985306281322
59,75,3,1,0.4830788103659349
59,76,2,2,0.5803307921178911
59,76,1,1,0.5684586313800418
59,76,0,0,0.5668462204642193
59,76,3,3,0.49945639210335807
59,77,0,2,0.5676105406767432
59,77,1,1,0.55381946853535
59,77,2,3,0.5463410204015439
59,77,3,0,0.48686171998714833
59,78,2,2,0.5623027157856242
59,78,1,3,0.5490689888370429
59,78,3,0,0.5432826633147475
59,78,0,1,0.4126002447423091
59,79,2,2,0.5626545576794005
59,79,1,1,0.5489530268462668
59,79,3,0,0.5432826633147475
59,79,0,3,0.41170959972789145
59,80,2,3,0.5803742348311864
59,80,1,1,0.5684586313800418
59,80,0,0,0.5668462204642193
59,80,3,2,0.4989584545772933
59,81,2,0,0.579547408077677
59,81,1,2,0.5686466268050021
59,81,0,1,0.5674757848056949
59,81,3,3,0.49945639210335807
59,82,0,3,0.5613073659469365
59,82,3,0,0.5022971624058682
59,82,1,2,0.43439068007014253
59,82,2,1,0.42530161162933405
59,83,0,2,0.5606766310954094
59,83,3,1,0.5027998341897812
59,83,1,0,0.4344666982560357
59,83,2,3,0.4258910463291184
59,84,0,1,0.5751663271697537
59,84,1,0,0.5694527731507187
59,84,2,2,0.53048394887264
59,84,3,3,0.47875369423936115
59,85,2,1,0.5732160052577175
59,85,0,2,0.5706441469194604
59,85,1,0,0.5434192156653372
59,85,3,3,0.48402416466964926
59,86,2,2,0.5533243441533977
59,86,1,1,0.5309168542239758
59,86,3,3,0.4628492432563758
59,86,0,0,0.4495477564399277
59,87,2,1,0.5525306079163299
59,87,1,2,0.5319407111034036
59,87,3,3,0.4628492432563758
59,87,0,0,0.4495477564399277
59,88,2,2,0.5536849850640041
59,88,3,3,0.5472305577343882
59,88,1,1,0.5009706536245141
59,88,0,0,0.481463436395835
59,89,3,3,0.564799282471293
59,89,2,0,0.54504885166857
59,89,1,2,0.4769827957048676
59,89,0,1,0.44567320395134963
59,90,2,2,0.5739085764438445
59,90,0,3,0.5719114361012011
59,90,1,1,0.5443392387050872
59,90,3,0,0.48331056305190717
59,91,2,1,0.5608342210685832
59,91,1,2,0.5487209556795847
59,91,3,3,0.5438617290724619
59,91,0,0,0.4126002447423091
59,92,2,3,0.5629745647717759
59,92,1,1,0.5489530268462668
59,92,3,0,0.5432826633147475
59,92,0,2,0.4126002447423091
59,93,0,0,0.5600529993701506
59,93,3,2,0.5027998341897812
59,93,1,1,0.43439068007014253
59,93,2,3,0.4258910463291184
59,94,0,2,0.5606766310954094
59,94,3,0,0.5022971624058682
59,94,1,1,0.43439068007014253
59,94,2,3,0.4258910463291184
59,95,0,2,0.5758091343091896
59,95,1,1,0.5695565437588784
59,95,2,3,0.53048394887264
59,95,3,0,0.47843090036049446
59,96,3,1,0.5636657804332934
59,96,2,3,0.5458552478295577
59,96,1,0,0.47697812938389716
59,96,0,2,0.4456622542935348
59,97,2,3,0.5803742348311864
59,97,1,0,0.5682700039714189
59,97,0,2,0.5681169472411711
59,97,3,1,0.4989709890341375
59,98,2,2,0.5691679979275506
59,98,1,1,0.5644351008975359
59,98,0,3,0.5484159429210503
59,98,3,0,0.5032784796301015
59,99,3,0,0.563735408385748
59,99,2,2,0.5458552478295577
59,99,1,3,0.47699084473738657
59,99,0,1,0.4456510580395516
59,100,3,0,0.563735408385748
59,100,2,1,0.5450980516696572
59,100,1,3,0.47699084473738657
59,100,0,2,0.4456839061755302
59,101,3,1,0.5643018007913791
59,101,2,2,0.5458552478295577
59,101,1,3,0.47699084473738657
59,101,0,0,0.44563961602407737
59,102,2,2,0.5626545576794005
59,102,1,0,0.5486048471649055
59,102,3,1,0.543836431952374
59,102,0,3,0.41170959972789145
59,103,2,3,0.5629745647717759
59,103,1,1,0.5486048471649055
59,103,3,2,0.543836431952374
59,103,0,0,0.4126002447423091
59,104,2,3,0.5803742348311864
59,104,1,0,0.5682700039714189
59,104,0,1,0.5681059633562843
59,104,3,2,0.4989584545772933
59,105,2,2,0.5803307921178911
59,105,0,3,0.5687478248250945
59,105,1,0,0.5682700039714189
59,105,3,1,0.4989709890341375
59,106,2,1,0.5802870625717956
59,106,0,2,0.5687367561159873
59,106,1,0,0.5682700039714189
59,106,3,3,0.49945639210335807
59,107,1,3,0.5689419454838984
59,107,2,1,0.5636764776848084
59,107,3,2,0.5427100243370371
59,107,0,0,0.4883637102527657
59,108,1,0,0.5676177567484894
59,108,2,3,0.5657607533390715
59,108,3,2,0.5443202604372316
59,108,0,1,0.4883637102527657
59,109,2,2,0.5803307921178911
59,109,1,0,0.5682700039714189
59,109,0,1,0.5681059633562843
59,109,3,3,0.49945639210335807
59,110,2,3,0.5739408489866064
59,110,0,2,0.5712774840651145
59,110,1,1,0.5443392387050872
59,110,3,0,0.48331056305190717
59,111,3,2,0.5642322504651742
59,111,2,3,0.5458552478295577
59,111,1,1,0.4769827957048676
59,111,0,0,0.44563961602407737
59,112,1,1,0.5670509764403854
59,112,3,3,0.5548333819367642
59,112,2,2,0.5039388174789186
59,112,0,0,0.4402577966189457
59,113,2,0,0.5517783444178649
59,113,1,2,0.5319407111034036
59,113,3,3,0.4628492432563758
59,113,0,1,0.44919667828406695
59,114,0,2,0.5606830382041271
59,114,3,0,0.5022971624058682
59,114,1,3,0.43431392665083157
59,114,2,1,0.42530161162933405
59,115,3,3,0.564799282471293
59,115,2,2,0.5458064122300498
59,115,1,1,0.4769827957048676
59,115,0,0,0.44563961602407737
59,116,3,0,0.3560386325648711
59,116,1,1,0.0027247956403269754
59,116,2,2,0.00245398773006135
60,61,3,0,0.5484896221982699
60,61,0,2,0.533921548660875
60,61,1,1,0.46279425265331453
60,61,2,3,0.44062592529334066
60,62,3,0,0.5682064070510554
60,62,0,2,0.5642605300072032
60,62,1,1,0.5185254007313203
60,62,2,3,0.4948655589202872
60,63,1,2,0.5404598762472406
60,63,3,1,0.5267373839477455
60,63,0,3,0.4981951502625879
60,63,2,0,0.4657474251311641
60,64,2,1,0.5643471709800114
60,64,0,2,0.47349019223270594
60,64,1,3,0.4702761432940461
60,64,3,0,0.44803276832669525
60,65,2,0,0.5646555036882775
60,65,0,1,0.5559298133453036
60,65,3,3,0.4665243194243789
60,65,1,2,0.46299755392483877
60,66,3,0,0.5682064070510554
60,66,0,1,0.5629645995139444
60,66,1,2,0.519160099176481
60,66,2,3,0.4948655589202872
60,67,0,0,0.5707758240373101
60,67,3,2,0.5590351383111865
60,67,2,1,0.4791643642168601
60,67,1,3,0.4236396475023334
60,68,1,0,0.556381487039528
60,68,0,1,0.5316959679146467
60,68,2,2,0.4833379210304405
60,68,3,3,0.4327631047724563
60,69,2,1,0.5643471709800114
60,69,0,3,0.47360567974779133
60,69,1,0,0.4703055263366499
60,69,3,2,0.44858851256084886
60,70,3,1,0.5644271031594975
60,70,0,3,0.534571255824886
60,70,1,0,0.48853564290473017
60,70,2,2,0.41496380617295214
60,71,3,1,0.5741139732895363
60,71,0,3,0.5693553417281111
60,71,2,0,0.5550640992681715
60,71,1,2,0.4636931795123427
60,72,3,3,0.549607535321821
60,72,0,1,0.5327401426313763
60,72,1,0,0.46279425265331453
60,72,2,2,0.44102705488107075
60,73,1,3,0.5696676585482342
60,73,2,2,0.5222331175875733
60,73,3,0,0.4731552081211854
60,73,0,1,0.4601841142514333
60,74,2,0,0.5487574901985527
60,74,0,2,0.5357499489148748
60,74,1,1,0.48986328676740565
60,74,3,3,0.47630135186189
60,75,3,0,0.5734716094777853
60,75,0,3,0.5693553417281111
60,75,2,1,0.5551213297269314
60,75,1,2,0.4636931795123427
60,76,2,2,0.5645725557333731
60,76,0,1,0.5565131973775096
60,76,3,3,0.4665243194243789
60,76,1,0,0.46301892442367815
60,77,2,0,0.5643471709800114
60,77,0,3,0.47360567974779133
60,77,1,2,0.4702961775799039
60,77,3,1,0.44803276832669525
60,78,0,1,0.553299769284424
60,78,1,2,0.5211264022442784
60,78,3,0,0.5193527533322289
60,78,2,3,0.45722740064586825
60,79,0,3,0.5533154242703765
60,79,1,2,0.5196545701746083
60,79,3,0,0.5193527533322289
60,79,2,1,0.4567823404758572
60,80,2,3,0.5645441912276976
60,80,0,1,0.5565131973775096
60,80,3,2,0.46648242475000373
60,80,1,0,0.46301892442367815
60,81,2,0,0.5646555036882775
60,81,0,2,0.5565828824121151
60,81,3,3,0.4665243194243789
60,81,1,1,0.4630122306389615
60,82,1,2,0.557108928785872
60,82,0,0,0.5317000789552496
60,82,2,1,0.4833379210304405
60,82,3,3,0.4327631047724563
60,83,1,0,0.556381487039528
60,83,0,1,0.5316959679146467
60,83,2,3,0.48337698346168645
60,83,3,2,0.4316843024402152
60,84,1,3,0.5808125819134994
60,84,0,2,0.5582896964274751
60,84,2,0,0.5299433953057141
60,84,3,1,0.4334925183062719
60,85,3,2,0.583727285977192
60,85,2,0,0.5621308305043525
60,85,0,3,0.5263494632980671
60,85,1,1,0.5107978092005248
60,86,1,1,0.5403525197547946
60,86,3,3,0.5267475058857195
60,86,0,2,0.4981951502625879
60,86,2,0,0.4657474251311641
60,87,1,2,0.5413465276900713
60,87,3,3,0.5267475058857195
60,87,0,1,0.49652712785798253
60,87,2,0,0.4657474251311641
60,88,0,2,0.554610935240769
60,88,1,1,0.5385739757696558
60,88,3,0,0.5025922206237615
60,88,2,3,0.4509785954094932
60,89,1,3,0.5062670719039741
60,89,2,1,0.5012236871448621
60,89,0,2,0.49810945662907313
60,89,3,0,0.4980239220898059
60,90,3,3,0.584519206466901
60,90,2,1,0.5622361433225627
60,90,0,0,0.5245738232605306
60,90,1,2,0.511468377100731
60,91,0,0,0.553299769284424
60,91,3,3,0.520995834354325
60,91,1,1,0.5208859871543496
60,91,2,2,0.4572254193376364
60,92,0,2,0.553299769284424
60,92,1,3,0.5211859623036361
60,92,3,0,0.5193527533322289
60,92,2,1,0.4567823404758572
60,93,1,1,0.5563843039551541
60,93,0,2,0.5316959679146467
60,93,2,3,0.48337698346168645
60,93,3,0,0.4311463096322308
60,94,1,1,0.557108928785872
60,94,0,0,0.5317000789552496
60,94,2,3,0.48337698346168645
60,94,3,2,0.4316843024402152
60,95,1,0,0.5800492832810202
60,95,0,3,0.5582896964274751
60,95,2,1,0.529939294946065
60,95,3,2,0.4340255312156597
60,96,1,1,0.5055997404404827
60,96,2,2,0.5017124397571986
60,96,3,3,0.4981741757520032
60,96,0,0,0.49815152903173987
60,97,2,3,0.5645441912276976
60,97,0,0,0.555859830103951
60,97,3,1,0.4664403000417549
60,97,1,2,0.46299755392483877
60,98,3,3,0.549607535321821
60,98,0,0,0.5315376034210282
60,98,1,1,0.46288679373748015
60,98,2,2,0.44102705488107075
60,99,1,0,0.5042737669855663
60,99,2,1,0.5012215371827721
60,99,3,2,0.4981741757520032
60,99,0,3,0.4980239220898059
60,100,1,0,0.5042737669855663
60,100,2,2,0.5012244059014309
60,100,3,1,0.49806189291004
60,100,0,3,0.4980239220898059
60,101,1,1,0.5049363268059237
60,101,2,0,0.5012201073694486
60,101,3,2,0.4981741757520032
60,101,0,3,0.4980239220898059
60,102,0,3,0.5533154242703765
60,102,3,1,0.5201428991917313
60,102,1,2,0.5196545701746083
60,102,2,0,0.45678022429167064
60,103,0,0,0.553299769284424
60,103,1,3,0.5211859623036361
60,103,3,2,0.5201428991917313
60,103,2,1,0.45678022429167064
60,104,2,3,0.5645441912276976
60,104,0,0,0.555859830103951
60,104,3,2,0.46648242475000373
60,104,1,1,0.4630051077059738
60,105,2,2,0.5645725557333731
60,105,0,0,0.555859830103951
60,105,3,1,0.4664403000417549
60,105,1,3,0.4629895675888955
60,106,2,1,0.5646005619379956
60,106,0,0,0.555859830103951
60,106,3,3,0.4665243194243789
60,106,1,2,0.46299755392483877
60,107,3,3,0.5823289517839978
60,107,1,1,0.5012992557185797
60,107,2,2,0.4957715979748678
60,107,0,0,0.4924315124120207
60,108,3,0,0.580280807002381
60,108,1,3,0.5021161263860523
60,108,2,2,0.495546434524314
60,108,0,1,0.4924315124120207
60,109,2,2,0.5645725557333731
60,109,0,0,0.555859830103951
60,109,3,3,0.4665243194243789
60,109,1,1,0.4630051077059738
60,110,3,2,0.5837882031281637
60,110,2,1,0.5622361433225627
60,110,0,0,0.5245738232605306
60,110,1,3,0.5114794407661524
60,111,1,2,0.5062640078892432
60,111,2,0,0.5012201073694486
60,111,3,3,0.4981741757520032
60,111,0,1,0.49810945662907313
60,112,1,0,0.5393276580888472
60,112,2,2,0.5315703638938554
60,112,3,1,0.4870378154055922
60,112,0,3,0.4454948902364984
60,113,1,2,0.5413465276900713
60,113,3,3,0.5267475058857195
60,113,2,0,0.495881753803463
60,113,0,1,0.4259310327136068
60,114,1,3,0.557111837779854
60,114,0,0,0.5317000789552496
60,114,2,1,0.4833379210304405
60,114,3,2,0.4322232341536237
60,115,1,3,0.5062670719039741
60,115,2,0,0.5012201073694486
60,115,3,2,0.49813702080764083
60,115,0,1,0.49810945662907313
60,116,2,0,0.3540605666102828
60,116,1,2,0.002621231979030144
60,116,3,1,0.0025806451612903226
61,62,3,2,0.5261810423312723
61,62,0,0,0.5011472525638757
61,62,1,1,0.485981500997957
61,62,2,3,0.43969476202498164
61,63,0,1,0.5618694476631905
61,63,1,2,0.5533571817334818
61,63,2,3,0.5493516210501506
61,63,3,0,0.5100876256504938
61,64,3,0,0.580602900644157
61,64,2,1,0.5797033136968047
61,64,0,3,0.5485004195682626
61,64,1,2,0.49084958005790374
61,65,3,3,0.5688323494359913
61,65,2,1,0.5493799363169207
61,65,0,2,0.5200207734653602
61,65,1,0,0.43704161045512674
61,66,3,1,0.5248550204727572
61,66,0,0,0.5011472525638757
61,66,1,2,0.4856190008383592
61,66,2,3,0.43969476202498164
61,67,2,3,0.5790315410831166
61,67,3,0,0.544761924316175
61,67,0,2,0.5041103895072805
61,67,1,1,0.49756160147178496
61,68,3,2,0.552848580487574
61,68,0,3,0.5472124408512161
61,68,2,1,0.5234876043718488
61,68,1,0,0.44770268941147684
61,69,3,2,0.5805690529378064
61,69,2,1,0.5797033136968047
61,69,0,0,0.54661486976668
61,69,1,3,0.490940844280424
61,70,3,3,0.5448165322214104
61,70,2,2,0.5250161352781721
61,70,0,1,0.5087352263296857
61,70,1,0,0.42639853645201764
61,71,1,0,0.5577887406866029
61,71,0,3,0.5241917269382058
61,71,3,1,0.5076454944427219
61,71,2,2,0.48816584113845723
61,72,1,0,0.5318301353161748
61,72,3,3,0.5000145007395377
61,72,2,2,0.499454939766811
61,72,0,1,0.49687379799914344
61,73,0,1,0.5719453656318989
61,73,2,0,0.49244466825431793
61,73,3,3,0.49217259291490467
61,73,1,2,0.4409604357248336
61,74,2,2,0.5661561993156458
61,74,1,0,0.5640466216871601
61,74,3,1,0.524947494036322
61,74,0,3,0.4841291045512386
61,75,1,1,0.5578763092377538
61,75,0,3,0.5241917269382058
61,75,3,0,0.5072213042624283
61,75,2,2,0.48816584113845723
61,76,3,3,0.5688323494359913
61,76,2,1,0.5493799363169207
61,76,0,0,0.5182259460582349
61,76,1,2,0.43726887285942406
61,77,3,1,0.580602900644157
61,77,2,0,0.5797033136968047
61,77,0,2,0.5472427177325261
61,77,1,3,0.490940844280424
61,78,2,0,0.5536029773669989
61,78,0,3,0.5137900700062342
61,78,3,1,0.5076803388511907
61,78,1,2,0.4992155167514299
61,79,2,0,0.5536029773669989
61,79,0,1,0.5137278939698294
61,79,3,3,0.5092033581826714
61,79,1,2,0.4998195580771743
61,80,3,2,0.5681660707851778
61,80,2,1,0.5493799363169207
61,80,0,0,0.5182259460582349
61,80,1,3,0.43716779682819706
61,81,3,3,0.5688323494359913
61,81,2,2,0.5495048744324685
61,81,0,1,0.5188235294117647
61,81,1,0,0.43704161045512674
61,82,3,1,0.552848580487574
61,82,0,3,0.5472124408512161
61,82,2,0,0.5234631030709062
61,82,1,2,0.4475464175053443
61,83,3,3,0.5530423325651423
61,83,0,2,0.5459590656202793
61,83,2,1,0.5234876043718488
61,83,1,0,0.44770268941147684
61,84,3,3,0.5713936860983675
61,84,0,1,0.5623415628022815
61,84,1,2,0.5389668448962193
61,84,2,0,0.4370028798424619
61,85,3,0,0.5508142709458537
61,85,2,3,0.5192290410138198
61,85,0,2,0.5095639112048789
61,85,1,1,0.4536830099330099
61,86,0,3,0.5618689263257003
61,86,1,1,0.5528003498233659
61,86,2,2,0.5493516210501506
61,86,3,0,0.5100876256504938
61,87,0,3,0.5618689263257003
61,87,1,2,0.5540353783255991
61,87,2,1,0.5491588512256467
61,87,3,0,0.5100876256504938
61,88,2,2,0.567086674994418
61,88,1,0,0.5576313451931775
61,88,3,3,0.510892370395297
61,88,0,1,0.34849010030985766
61,89,0,2,0.5478627495074824
61,89,2,0,0.533921548660875
61,89,1,3,0.46249789217251536
61,89,3,1,0.44008517479759773
61,90,3,1,0.5516257062672304
61,90,2,0,0.5190565996677862
61,90,0,3,0.5107401888717176
61,90,1,2,0.4535832196216291
61,91,2,3,0.555944803351251
61,91,0,2,0.512559573043444
61,91,3,0,0.5076803388511907
61,91,1,1,0.4992846057328718
61,92,2,0,0.5536029773669989
61,92,0,1,0.5137278939698294
61,92,3,2,0.5076803388511907
61,92,1,3,0.499733912926665
61,93,3,3,0.5530423325651423
61,93,0,0,0.5453333649144415
61,93,2,2,0.5234876043718488
61,93,1,1,0.4475464175053443
61,94,3,3,0.5530423325651423
61,94,0,2,0.5459590656202793
61,94,2,0,0.5234631030709062
61,94,1,1,0.4475464175053443
61,95,3,0,0.5707192954258494
61,95,0,2,0.5629885146929654
61,95,1,3,0.5389668448962193
61,95,2,1,0.4370232946336839
61,96,0,0,0.547865092975554
61,96,2,3,0.5341261111872612
61,96,1,1,0.46269603337542486
61,96,3,2,0.44056303852368844
61,97,3,1,0.5675003464427261
61,97,2,0,0.5492541612867454
61,97,0,2,0.5194082849261431
61,97,1,3,0.43716779682819706
61,98,1,1,0.5329293324111757
61,98,3,3,0.5000145007395377
61,98,2,2,0.499454939766811
61,98,0,0,0.49693246193685037
61,99,0,3,0.5484896221982699
61,99,2,2,0.5341261111872612
61,99,1,0,0.4628919068114641
61,99,3,1,0.44053126889408795
61,100,0,3,0.5484896221982699
61,100,2,1,0.5339730459801516
61,100,1,0,0.4628919068114641
61,100,3,2,0.44062592529334066
61,101,0,3,0.5484896221982699
61,101,2,2,0.5341261111872612
61,101,1,1,0.46279425265331453
61,101,3,0,0.4399904050892458
61,102,2,1,0.5538273137588898
61,102,0,0,0.5124974423747354
61,102,3,3,0.5092033581826714
61,102,1,2,0.4998195580771743
61,103,2,2,0.5538273137588898
61,103,0,1,0.5124974423747354
61,103,3,0,0.5076803388511907
61,103,1,3,0.499733912926665
61,104,3,2,0.5681660707851778
61,104,2,0,0.5492541612867454
61,104,0,1,0.5194218052141398
61,104,1,3,0.43716779682819706
61,105,3,1,0.5675003464427261
61,105,2,0,0.5492541612867454
61,105,0,3,0.520007265411442
61,105,1,2,0.43726887285942406
61,106,3,3,0.5688323494359913
61,106,2,0,0.5492541612867454
61,106,0,2,0.5200207734653602
61,106,1,1,0.4373693835858523
61,107,3,1,0.5732571870778702
61,107,2,3,0.5670627314248662
61,107,1,0,0.556163814268628
61,107,0,2,0.5279799700583346
61,108,3,3,0.5747459986882831
61,108,2,0,0.5644218513127229
61,108,1,1,0.556163814268628
61,108,0,2,0.5292107354926169
61,109,3,3,0.5688323494359913
61,109,2,0,0.5492541612867454
61,109,0,1,0.5194218052141398
61,109,1,2,0.43726887285942406
61,110,3,1,0.5516257062672304
61,110,2,0,0.5190565996677862
61,110,0,2,0.5101516950963348
61,110,1,3,0.4534828608498263
61,111,0,1,0.5478627495074824
61,111,2,3,0.5341261111872612
61,111,1,2,0.46259724715739076
61,111,3,0,0.4399904050892458
61,112,0,0,0.5696336203158542
61,112,3,3,0.5681406858976953
61,112,1,2,0.5446464282693687
61,112,2,1,0.437476672636189
61,113,0,3,0.5618689263257003
61,113,1,2,0.5540353783255991
61,113,2,0,0.5483777908562992
61,113,3,1,0.5106237764398134
61,114,3,1,0.552848580487574
61,114,0,2,0.5465854242658709
61,114,2,0,0.5234631030709062
61,114,1,3,0.4473893908177744
61,115,0,1,0.5478627495074824
61,115,2,2,0.534075328170759
61,115,1,3,0.46249789217251536
61,115,3,0,0.4399904050892458
61,116,1,0,0.36021230960413103
61,116,2,2,0.0025284450063211127
61,116,3,1,0.0024330900243309003
62,63,1,0,0.5930013845711748
62,63,0,1,0.5782493730334418
62,63,2,2,0.5488295761049767
62,63,3,3,0.4489370090298661
62,64,0,3,0.569931535559592
62,64,1,1,0.5202468787693657
62,64,3,2,0.4984789864725616
62,64,2,0,0.39771588859947904
62,65,0,2,0.5672885558310448
62,65,3,1,0.563511474570438
62,65,1,0,0.5623158936829998
62,65,2,3,0.44168732475442407
62,66,1,2,0.5648700608032398
62,66,3,3,0.5440205920578662
62,66,2,1,0.5022050245429857
62,66,0,0,0.4828752497410547
62,67,1,0,0.5434835724819957
62,67,0,2,0.5236138636188779
62,67,3,1,0.5218767964719393
62,67,2,3,0.4622186857575648
62,68,1,0,0.5941972001070207
62,68,0,3,0.5692552712668352
62,68,3,1,0.5466409568028335
62,68,2,2,0.4706257766871386
62,69,0,0,0.5678272172613377
62,69,1,1,0.5202468787693657
62,69,3,3,0.49858537233272654
62,69,2,2,0.3974533677608969
62,70,3,0,0.5502419089495094
62,70,0,1,0.5256683585453168
62,70,1,2,0.5010557797522925
62,70,2,3,0.49959109252034484
62,71,1,1,0.5795652454363671
62,71,0,3,0.5312126841144083
62,71,3,2,0.5260753135753136
62,71,2,0,0.5130094921634465
62,72,2,2,0.5252293450846706
62,72,0,3,0.503168342193982
62,72,1,0,0.485981500997957
62,72,3,1,0.44006490059292824
62,73,2,1,0.5644309394309395
62,73,1,3,0.5606877900274879
62,73,3,2,0.4858833170897845
62,73,0,0,0.4673437128812382
62,74,1,2,0.5831207653211016
62,74,3,3,0.5250913464604955
62,74,0,0,0.5097043041443087
62,74,2,1,0.4543490264259084
62,75,1,0,0.578784737173748
62,75,0,3,0.5312126841144083
62,75,3,2,0.5260753135753136
62,75,2,1,0.5130259989160134
62,76,0,0,0.565849246886871
62,76,3,1,0.5629442866625775
62,76,1,2,0.562572615118559
62,76,2,3,0.44168732475442407
62,77,0,2,0.5685279510206156
62,77,1,0,0.5202468787693657
62,77,3,3,0.49858537233272654
62,77,2,1,0.39771588859947904
62,78,0,3,0.5142649629025888
62,78,3,2,0.500047806727081
62,78,2,0,0.4817224312551415
62,78,1,1,0.38534367052200874
62,79,0,1,0.5141821535594672
62,79,3,2,0.5000914042080978
62,79,2,0,0.4817224312551415
62,79,1,3,0.38537247396648205
62,80,0,0,0.565849246886871
62,80,1,3,0.5633674741102491
62,80,3,1,0.5629442866625775
62,80,2,2,0.44173415343450695
62,81,0,1,0.5665467987920205
62,81,3,2,0.5635563616291448
62,81,1,0,0.5623158936829998
62,81,2,3,0.44168732475442407
62,82,1,2,0.59503601102024
62,82,0,3,0.5692552712668352
